Date,Forecast,Lower_CI_95,Upper_CI_95,CI_Width
2024-12-31 01:00:00,4310.837179824373,2455.2064454517467,6166.467914197,3711.2614687452533
2024-12-31 02:00:00,4130.980558822503,2128.968357595493,6132.992760049512,4004.024402454019
2024-12-31 03:00:00,3958.134263266218,1756.370960811389,6159.897565721047,4403.526604909657
2024-12-31 04:00:00,3855.268961329166,1548.1470794854094,6162.390843172922,4614.243763687513
2024-12-31 05:00:00,3837.456610320908,1512.227722984539,6162.685497657278,4650.457774672739
2024-12-31 06:00:00,3882.5378897622622,1556.167640235622,6208.908139288902,4652.74049905328
2024-12-31 07:00:00,3952.1928112672185,1609.725179857488,6294.660442676949,4684.935262819461
2024-12-31 08:00:00,4011.9140369693355,1651.1512204714463,6372.676853467225,4721.525632995778
2024-12-31 09:00:00,4042.722779331999,1674.693489291889,6410.752069372109,4736.05858008022
2024-12-31 10:00:00,4043.0267456925653,1674.7477519415193,6411.305739443611,4736.557987502092
2024-12-31 11:00:00,4023.2848586845253,1653.3731245793833,6393.196592789667,4739.823468210284
2024-12-31 12:00:00,3997.947291948375,1623.586376651434,6372.308207245316,4748.721830593882
2024-12-31 13:00:00,3978.6416105444014,1600.2640414734842,6357.0191796153185,4756.755138141834
2024-12-31 14:00:00,3970.7500485308897,1590.6213797255473,6350.8787173362325,4760.257337610685
2024-12-31 15:00:00,3973.5113402305087,1593.112042000063,6353.910638460955,4760.798596460892
2024-12-31 16:00:00,3982.405365373117,1602.0023493697945,6362.80838137644,4760.806032006645
2024-12-31 17:00:00,3992.1416420558,1611.6618800084107,6372.621404103189,4760.959524094778
2024-12-31 18:00:00,3998.9181244146152,1618.4090600148925,6379.427188814338,4761.018128799446
2024-12-31 19:00:00,4001.347320520721,1620.826875424872,6381.86776561657,4761.040890191698
2024-12-31 20:00:00,4000.155353663441,1619.4805089421384,6380.830198384743,4761.349689442604
2024-12-31 21:00:00,3997.1864252942687,1616.1790516248052,6378.193798963732,4762.014747338926
2024-12-31 22:00:00,3994.3253812752855,1612.9293063645296,6375.721456186042,4762.792149821513
2024-12-31 23:00:00,3992.7727941854087,1611.0604356703411,6374.485152700476,4763.424717030135
2025-01-01 00:00:00,3992.82567718873,1610.9078705571678,6374.743483820292,4763.835613263123
2025-01-01 01:00:00,3994.0739245192262,1612.0310935544267,6376.116755484026,4764.085661929599
2025-01-01 02:00:00,3995.796439116979,1613.6650012869723,6377.927876946986,4764.262875660013
2025-01-01 03:00:00,3997.339336223278,1615.122869832056,6379.555802614501,4764.432932782445
2025-01-01 04:00:00,3998.339668495738,1616.0204317411021,6380.658905250373,4764.638473509271
2025-01-01 05:00:00,3998.7630151508765,1616.312988986454,6381.213041315299,4764.900052328845
2025-01-01 06:00:00,3998.8043040187604,1616.19815686038,6381.41045117714,4765.21229431676
2025-01-01 07:00:00,3998.7359744252235,1615.960988252847,6381.5109605975995,4765.549972344752
2025-01-01 08:00:00,3998.778738568092,1615.8364631260047,6381.72101401018,4765.884550884175
2025-01-01 09:00:00,3999.0359801048257,1615.9367828322625,6382.1351773773895,4766.198394545127
2025-01-01 10:00:00,3999.4948109904612,1616.250592981734,6382.739028999189,4766.488436017455
2025-01-01 11:00:00,4000.0706299575177,1616.6898039513162,6383.451455963719,4766.761652012403
2025-01-01 12:00:00,4000.663521368096,1617.1492771422386,6384.177765593953,4767.028488451715
2025-01-01 13:00:00,4001.2011760309897,1617.552226579788,6384.850125482191,4767.297898902403
2025-01-01 14:00:00,4001.6567440523877,1617.869359297299,6385.444128807476,4767.574769510176
2025-01-01 15:00:00,4002.043443396252,1618.1136923736422,6385.973194418862,4767.859502045219
2025-01-01 16:00:00,4002.395893906056,1618.32124949335,6386.470538318761,4768.149288825411
2025-01-01 17:00:00,4002.7497504477396,1618.5296380381697,6386.96986285731,4768.44022481914
2025-01-01 18:00:00,4003.12789908882,1618.76330330673,6387.49249487091,4768.72919156418
2025-01-01 19:00:00,4003.536182982338,1619.0287840964393,6388.043581868236,4769.014797771797
2025-01-01 20:00:00,4003.967016772197,1619.3183615874223,6388.615671956972,4769.297310369549
2025-01-01 21:00:00,4004.4068327820746,1619.617846637826,6389.195818926323,4769.577972288497
2025-01-01 22:00:00,4004.8432417629297,1619.9141431824396,6389.772340343419,4769.85819716098
2025-01-01 23:00:00,4005.269304324323,1620.1998125370878,6390.338796111559,4770.13898357447
2025-01-02 00:00:00,4005.6842881374882,1620.473946255186,6390.89463001979,4770.420683764604
2025-01-02 01:00:00,4006.091825061723,1620.7402797328182,6391.443370390627,4770.703090657809
2025-01-02 02:00:00,4006.4970510990215,1621.0041982747875,6391.989903923255,4770.985705648467
2025-01-02 03:00:00,4006.904155378099,1621.2701421025154,6392.538168653682,4771.268026551166
2025-01-02 04:00:00,4007.315123144106,1621.5402535566936,6393.089992731519,4771.549739174825
2025-01-02 05:00:00,4007.7297393020635,1621.8143533483703,6393.645125255756,4771.8307719073855
2025-01-02 06:00:00,4008.146420809136,1622.090801007305,6394.202040610968,4772.111239603662
2025-01-02 07:00:00,4008.5632809242775,1622.3676127308845,6394.75894911767,4772.391336386786
2025-01-02 08:00:00,4008.978944677714,1622.6433269507288,6395.314562404699,4772.67123545397
2025-01-02 09:00:00,4009.3928928682253,1622.9173773210205,6395.86840841543,4772.95103109441
2025-01-02 10:00:00,4009.805365784592,1623.1900006773867,6396.420730891798,4773.230730214411
2025-01-02 11:00:00,4010.2170132868782,1623.4618734507571,6396.972153122999,4773.510279672242
2025-01-02 12:00:00,4010.628509847046,1623.7337063788164,6397.523313315276,4773.78960693646
2025-01-02 13:00:00,4011.040291734691,1624.0059646444165,6398.074618824965,4774.068654180548
2025-01-02 14:00:00,4011.452473790413,1624.2787762062358,6398.62617137459,4774.347395168354
2025-01-02 15:00:00,4011.8649158699636,1624.5519986527524,6399.177833087175,4774.625834434422
2025-01-02 16:00:00,4012.277362794297,1624.8253652278163,6399.729360360778,4774.903995132961
2025-01-02 17:00:00,4012.689579914842,1625.0986279032668,6400.280531926417,4775.18190402315
2025-01-02 18:00:00,4013.101434650207,1625.3716445336418,6400.831224766773,4775.459580233131
2025-01-02 19:00:00,4013.5129116813423,1625.6443963089314,6401.381427053753,4775.737030744822
2025-01-02 20:00:00,4013.9240787227077,1625.9169527211093,6401.931204724306,4776.014252003197
2025-01-02 21:00:00,4014.3350326559153,1626.1894151810989,6402.480650130732,4776.291234949633
2025-01-02 22:00:00,4014.7458530509343,1626.46186784579,6403.029838256079,4776.567970410289
2025-01-02 23:00:00,4015.1565780863643,1626.7343517438085,6403.57880442892,4776.844452685112
2025-01-03 00:00:00,4015.5672043053282,1627.0068640060308,6404.127544604626,4777.120680598595
2025-01-03 01:00:00,4015.9777021613068,1627.2793739192707,6404.676030403343,4777.396656484072
2025-01-03 02:00:00,4016.3880360985113,1627.551844002643,6405.22422819438,4777.672384191737
2025-01-03 03:00:00,4016.798180043508,1627.8242464406217,6405.772113646395,4777.947867205774
2025-01-03 04:00:00,4017.2081240306716,1628.0965702589187,6406.319677802425,4778.223107543507
2025-01-03 05:00:00,4017.617872489092,1628.3688196969588,6406.866925281225,4778.498105584266
2025-01-03 06:00:00,4018.0274376840625,1628.6410073967622,6407.413867971363,4778.7728605746015
2025-01-03 07:00:00,4018.4368324415746,1628.9131467476282,6407.960518135521,4779.047371387893
2025-01-03 08:00:00,4018.8460651452265,1629.1852465628122,6408.506883727641,4779.321637164829
2025-01-03 09:00:00,4019.2551381170906,1629.4573093001427,6409.0529669340385,4779.595657633896
2025-01-03 10:00:00,4019.6640488380162,1629.729332287799,6409.598765388233,4779.8694331004335
2025-01-03 11:00:00,4020.0727925776036,1630.0013104667432,6410.144274688464,4780.142964221721
2025-01-03 12:00:00,4020.4813649604366,1630.2732390973756,6410.689490823497,4780.416251726121
2025-01-03 13:00:00,4020.889763522246,1630.5451154215466,6411.234411622945,4780.689296201399
2025-01-03 14:00:00,4021.2979880138073,1630.8169390096136,6411.779037018001,4780.962098008387
2025-01-03 15:00:00,4021.7060397654645,1631.0887111106167,6412.323368420312,4781.234657309696
2025-01-03 16:00:00,4022.1139206727285,1631.3604335910954,6412.867407754362,4781.506974163267
2025-01-03 17:00:00,4022.5216323149843,1631.6321080033167,6413.411156626652,4781.779048623335
2025-01-03 18:00:00,4022.92917549433,1631.9037350902495,6413.95461589841,4782.050880808161
2025-01-03 19:00:00,4023.336550225072,1632.1753147649029,6414.497785685242,4782.322470920339
2025-01-03 20:00:00,4023.7437560239864,1632.446846409855,6415.040665638118,4782.593819228263
2025-01-03 21:00:00,4024.150792289157,1632.7183292746495,6415.583255303664,4782.864926029015
2025-01-03 22:00:00,4024.5576585942385,1632.9897627877217,6416.125554400755,4783.135791613034
2025-01-03 23:00:00,4024.964354816012,1633.261146694368,6416.667562937656,4783.406416243288
2025-01-04 00:00:00,4025.370881104026,1633.5324810281113,6417.209281179941,4783.67680015183
2025-01-04 01:00:00,4025.7772377576966,1633.8037659831475,6417.750709532245,4783.946943549097
2025-01-04 02:00:00,4026.183425088815,1634.0750017697633,6418.291848407867,4784.2168466381045
2025-01-04 03:00:00,4026.58944332632,1634.346188513076,6418.832698139564,4784.4865096264875
2025-01-04 04:00:00,4026.9952925848274,1634.6173262185243,6419.373258951131,4784.755932732607
2025-01-04 05:00:00,4027.4009728870165,1634.8884147943259,6419.9135309797075,4785.025116185381
2025-01-04 06:00:00,4027.806484213048,1635.1594541029722,6420.453514323124,4785.2940602201525
2025-01-04 07:00:00,4028.2118265491376,1635.4304440124297,6420.993209085846,4785.562765073416
2025-01-04 08:00:00,4028.6169999172507,1635.7013844278185,6421.532615406682,4785.8312309788635
2025-01-04 09:00:00,4029.02200438116,1635.9722752983048,6422.071733464016,4786.0994581657105
2025-01-04 10:00:00,4029.426840034657,1636.243116605057,6422.610563464257,4786.3674468592
2025-01-04 11:00:00,4029.8315069824466,1636.5139083412746,6423.149105623619,4786.635197282345
2025-01-04 12:00:00,4030.2360053234434,1636.7846504945292,6423.6873601523575,4786.902709657828
2025-01-04 13:00:00,4030.6403351419376,1637.0553430372943,6424.2253272465805,4787.169984209286
2025-01-04 14:00:00,4031.044496507287,1637.325985926434,6424.7630070881405,4787.437021161706
2025-01-04 15:00:00,4031.448489479335,1637.5965791087915,6425.300399849879,4787.703820741088
2025-01-04 16:00:00,4031.8523141155574,1637.8671225286912,6425.837505702424,4787.970383173733
2025-01-04 17:00:00,4032.255970476651,1638.1376161338553,6426.374324819446,4788.23670868559
2025-01-04 18:00:00,4032.6594586289857,1638.4080598780538,6426.910857379918,4788.502797501864
2025-01-04 19:00:00,4033.0627786440755,1638.6784537206113,6427.44710356754,4788.768649846928
2025-01-04 20:00:00,4033.4659305962678,1638.948797624007,6427.983063568528,4789.034265944521
2025-01-04 21:00:00,4033.868914560152,1639.2190915511524,6428.518737569151,4789.299646017998
2025-01-04 22:00:00,4034.2717306087434,1639.4893354634573,6429.05412575403,4789.564790290573
2025-01-04 23:00:00,4034.6743788128747,1639.759529320158,6429.589228305591,4789.829698985433
2025-01-05 00:00:00,4035.076859241604,1640.029673078729,6430.124045404478,4790.09437232575
2025-01-05 01:00:00,4035.479171963144,1640.2997666958636,6430.658577230424,4790.358810534561
2025-01-05 02:00:00,4035.8813170457825,1640.5698101284406,6431.192823963124,4790.623013834684
2025-01-05 03:00:00,4036.283294558446,1640.8398033341155,6431.7267857827765,4790.886982448661
2025-01-05 04:00:00,4036.6851045708227,1641.109746271462,6432.260462870183,4791.1507165987205
2025-01-05 05:00:00,4037.086747153144,1641.3796388997494,6432.793855406539,4791.41421650679
2025-01-05 06:00:00,4037.4882223758227,1641.6494811785665,6433.326963573079,4791.6774823945125
2025-01-05 07:00:00,4037.889530309138,1641.9192730674836,6433.859787550793,4791.940514483309
2025-01-05 08:00:00,4038.2906710230673,1642.1890145258772,6434.392327520258,4792.203312994381
2025-01-05 09:00:00,4038.6916445872757,1642.4587055129173,6434.924583661634,4792.465878148716
2025-01-05 10:00:00,4039.0924510712193,1642.728345987674,6435.456556154764,4792.72821016709
2025-01-05 11:00:00,4039.4930905442784,1642.9979359092545,6435.988245179302,4792.990309270048
2025-01-05 12:00:00,4039.8935630758647,1643.2674752369076,6436.519650914822,4793.252175677914
2025-01-05 13:00:00,4040.2938687354685,1643.5369639300784,6437.050773540859,4793.51380961078
2025-01-05 14:00:00,4040.694007592649,1643.8064019483995,6437.581613236898,4793.775211288499
2025-01-05 15:00:00,4041.0939797169913,1644.075789251655,6438.112170182328,4794.036380930673
2025-01-05 16:00:00,4041.493785178056,1644.3451257997322,6438.64244455638,4794.297318756648
2025-01-05 17:00:00,4041.8934240453473,1644.614411552583,6439.1724365381115,4794.558024985528
2025-01-05 18:00:00,4042.2928963882996,1644.8836464701953,6439.702146306404,4794.8184998362085
2025-01-05 19:00:00,4042.692202276286,1645.152830512603,6440.231574039969,4795.078743527366
2025-01-05 20:00:00,4043.0913417786337,1645.4219636399152,6440.760719917353,4795.338756277437
2025-01-05 21:00:00,4043.490314964643,1645.6910458123252,6441.289584116961,4795.598538304635
2025-01-05 22:00:00,4043.8891219035986,1645.9600769901226,6441.818166817075,4795.858089826952
2025-01-05 23:00:00,4044.2877626647705,1646.229057133697,6442.346468195844,4796.117411062147
2025-01-06 00:00:00,4044.686237317411,1646.4979862035489,6442.874488431273,4796.376502227724
2025-01-06 01:00:00,4045.0845459307484,1646.7668641602768,6443.40222770122,4796.635363540943
2025-01-06 02:00:00,4045.4826885739785,1647.0356909645557,6443.929686183401,4796.893995218845
2025-01-06 03:00:00,4045.8806653162637,1647.3044665771263,6444.456864055401,4797.152397478274
2025-01-06 04:00:00,4046.278476226734,1647.5731909588071,6444.983761494661,4797.410570535854
2025-01-06 05:00:00,4046.676121374484,1647.8418640705108,6445.510378678457,4797.668514607945
2025-01-06 06:00:00,4047.073600828582,1648.1104858732465,6446.036715783917,4797.92622991067
2025-01-06 07:00:00,4047.470914658067,1648.379056328106,6446.562772988029,4798.183716659923
2025-01-06 08:00:00,4047.8680629319506,1648.647575396256,6447.088550467645,4798.440975071389
2025-01-06 09:00:00,4048.2650457192176,1648.9160430389497,6447.614048399486,4798.698005360537
2025-01-06 10:00:00,4048.661863088826,1649.1844592175298,6448.139266960123,4798.954807742593
2025-01-06 11:00:00,4049.0585151097057,1649.4528238934313,6448.664206325981,4799.21138243255
2025-01-06 12:00:00,4049.4550018507557,1649.7211370281716,6449.188866673339,4799.467729645168
2025-01-06 13:00:00,4049.8513233808467,1649.9893985833492,6449.713248178345,4799.723849594995
2025-01-06 14:00:00,4050.2474797688196,1650.2576085206424,6450.237351016996,4799.979742496354
2025-01-06 15:00:00,4050.6434710834865,1650.5257668018148,6450.761175365158,4800.235408563343
2025-01-06 16:00:00,4051.0392973936305,1650.7938733887167,6451.284721398544,4800.4908480098275
2025-01-06 17:00:00,4051.4349587680063,1651.0619282432826,6451.80798929273,4800.746061049447
2025-01-06 18:00:00,4051.8304552753407,1651.3299313275343,6452.330979223147,4801.001047895612
2025-01-06 19:00:00,4052.225786984332,1651.597882603579,6452.853691365085,4801.255808761506
2025-01-06 20:00:00,4052.62095396365,1651.8657820336052,6453.376125893696,4801.510343860091
2025-01-06 21:00:00,4053.0159562819363,1652.1336295798792,6453.898282983993,4801.764653404114
2025-01-06 22:00:00,4053.410794007802,1652.4014252047505,6454.420162810853,4802.018737606102
2025-01-06 23:00:00,4053.805467209831,1652.669168870655,6454.941765549007,4802.272596678352
2025-01-07 00:00:00,4054.199975956578,1652.9368605401178,6455.463091373038,4802.52623083292
2025-01-07 01:00:00,4054.5943203165693,1653.2045001757433,6455.984140457395,4802.779640281652
2025-01-07 02:00:00,4054.988500358303,1653.4720877402174,6456.504912976388,4803.0328252361705
2025-01-07 03:00:00,4055.3825161502486,1653.7396231963112,6457.025409104186,4803.285785907875
2025-01-07 04:00:00,4055.776367760847,1654.0071065068828,6457.54562901481,4803.538522507928
2025-01-07 05:00:00,4056.1700552585094,1654.2745376348648,6458.065572882154,4803.791035247289
2025-01-07 06:00:00,4056.5635787116203,1654.5419165432695,6458.585240879971,4804.0433243367015
2025-01-07 07:00:00,4056.956938188535,1654.8092431951914,6459.104633181878,4804.295389986686
2025-01-07 08:00:00,4057.3501337575804,1655.0765175538154,6459.623749961345,4804.54723240753
2025-01-07 09:00:00,4057.743165487055,1655.3437395824094,6460.142591391701,4804.798851809292
2025-01-07 10:00:00,4058.1360334452283,1655.6109092443194,6460.661157646137,4805.050248401818
2025-01-07 11:00:00,4058.5287377003415,1655.878026502971,6461.179448897712,4805.301422394741
2025-01-07 12:00:00,4058.9212783206076,1656.1450913218782,6461.697465319337,4805.55237399746
2025-01-07 13:00:00,4059.3136553742115,1656.4121036646343,6462.215207083789,4805.803103419155
2025-01-07 14:00:00,4059.7058689293085,1656.6790634949102,6462.732674363707,4806.053610868797
2025-01-07 15:00:00,4060.0979190540274,1656.9459707764586,6463.249867331597,4806.303896555139
2025-01-07 16:00:00,4060.489805816467,1657.2128254731074,6463.7667861598275,4806.5539606867205
2025-01-07 17:00:00,4060.881529284699,1657.479627548773,6464.283431020625,4806.803803471852
2025-01-07 18:00:00,4061.273089526765,1657.7463769674587,6464.799802086071,4807.053425118613
2025-01-07 19:00:00,4061.66448661068,1658.0130736932474,6465.315899528112,4807.302825834864
2025-01-07 20:00:00,4062.05572060443,1658.2797176902973,6465.831723518562,4807.5520058282655
2025-01-07 21:00:00,4062.4467915759724,1658.5463089228438,6466.3472742291015,4807.800965306258
2025-01-07 22:00:00,4062.837699593236,1658.812847355202,6466.862551831269,4808.049704476067
2025-01-07 23:00:00,4063.2284447241213,1659.0793329517733,6467.377556496469,4808.298223544696
2025-01-08 00:00:00,4063.6190270365023,1659.3457656770443,6467.89228839596,4808.546522718916
2025-01-08 01:00:00,4064.009446598222,1659.6121454955714,6468.406747700872,4808.7946022053
2025-01-08 02:00:00,4064.3997034770973,1659.8784723719946,6468.9209345822,4809.0424622102055
2025-01-08 03:00:00,4064.7897977409166,1660.1447462710325,6469.4348492108,4809.290102939767
2025-01-08 04:00:00,4065.1797294574394,1660.410967157486,6469.948491757393,4809.537524599907
2025-01-08 05:00:00,4065.5694986943963,1660.6771349962369,6470.461862392556,4809.78472739632
2025-01-08 06:00:00,4065.959105519491,1660.9432497522457,6470.974961286736,4810.031711534491
2025-01-08 07:00:00,4066.3485500003985,1661.2093113905516,6471.487788610246,4810.278477219694
2025-01-08 08:00:00,4066.7378322047657,1661.4753198762724,6472.000344533259,4810.525024656987
2025-01-08 09:00:00,4067.1269522002112,1661.7412751746015,6472.512629225821,4810.7713540512195
2025-01-08 10:00:00,4067.515910054325,1662.0071772508104,6473.024642857839,4811.0174656070285
2025-01-08 11:00:00,4067.904705834669,1662.273026070256,6473.536385599082,4811.263359528826
2025-01-08 12:00:00,4068.2933396087774,1662.5388215983767,6474.047857619178,4811.509036020801
2025-01-08 13:00:00,4068.6818114441558,1662.804563800683,6474.559059087629,4811.754495286947
2025-01-08 14:00:00,4069.070121408283,1663.0702526427626,6475.069990173803,4811.9997375310395
2025-01-08 15:00:00,4069.458269568608,1663.3358880902838,6475.580651046932,4812.244762956649
2025-01-08 16:00:00,4069.846255992553,1663.601470108999,6476.091041876107,4812.489571767108
2025-01-08 17:00:00,4070.234080747511,1663.8669986647346,6476.601162830288,4812.734164165553
2025-01-08 18:00:00,4070.6217439008474,1664.1324737233876,6477.111014078308,4812.9785403549195
2025-01-08 19:00:00,4071.009245519899,1664.3978952509392,6477.62059578886,4813.222700537921
2025-01-08 20:00:00,4071.3965856719765,1664.6632632134492,6478.129908130504,4813.4666449170545
2025-01-08 21:00:00,4071.78376442436,1664.9285775770518,6478.638951271669,4813.710373694617
2025-01-08 22:00:00,4072.170781844303,1665.1938383079614,6479.147725380644,4813.953887072683
2025-01-08 23:00:00,4072.5576379990307,1665.4590453724763,6479.6562306255855,4814.19718525311
2025-01-09 00:00:00,4072.9443329557403,1665.7241987369675,6480.1644671745125,4814.4402684375455
2025-01-09 01:00:00,4073.330866781601,1665.9892983678797,6480.672435195322,4814.683136827442
2025-01-09 02:00:00,4073.7172395437537,1666.25434423173,6481.180134855777,4814.925790624047
2025-01-09 03:00:00,4074.103451309312,1666.5193362951159,6481.687566323508,4815.168230028392
2025-01-09 04:00:00,4074.4895021453613,1666.784274524714,6482.194729766008,4815.410455241294
2025-01-09 05:00:00,4074.8753921189577,1667.0491588872806,6482.701625350635,4815.652466463354
2025-01-09 06:00:00,4075.2611212971315,1667.3139893496555,6483.2082532446075,4815.894263894952
2025-01-09 07:00:00,4075.6466897468836,1667.5787658787494,6483.714613615018,4816.135847736268
2025-01-09 08:00:00,4076.032097535187,1667.843488441537,6484.220706628837,4816.377218187301
2025-01-09 09:00:00,4076.417344728988,1668.108157005071,6484.726532452905,4816.618375447834
2025-01-09 10:00:00,4076.8024313952046,1668.3727715364812,6485.232091253928,4816.859319717447
2025-01-09 11:00:00,4077.187357600727,1668.6373320029825,6485.737383198471,4817.100051195489
2025-01-09 12:00:00,4077.572123412416,1668.9018383718699,6486.242408452963,4817.340570081093
2025-01-09 13:00:00,4077.9567288971066,1669.1662906105134,6486.747167183699,4817.580876573185
2025-01-09 14:00:00,4078.3411741216046,1669.4306886863487,6487.25165955686,4817.820970870512
2025-01-09 15:00:00,4078.7254591526885,1669.6950325668822,6487.755885738495,4818.0608531716125
2025-01-09 16:00:00,4079.1095840571083,1669.9593222197032,6488.259845894514,4818.30052367481
2025-01-09 17:00:00,4079.493548901587,1670.2235576124795,6488.763540190695,4818.539982578215
2025-01-09 18:00:00,4079.8773537528195,1670.487738712955,6489.266968792685,4818.77923007973
2025-01-09 19:00:00,4080.2609986774723,1670.7518654889423,6489.770131866002,4819.018266377059
2025-01-09 20:00:00,4080.6444837421855,1671.015937908333,6490.2730295760375,4819.257091667705
2025-01-09 21:00:00,4081.0278090135707,1671.2799559390878,6490.775662088054,4819.495706148966
2025-01-09 22:00:00,4081.410974558212,1671.5439195492486,6491.278029567175,4819.734110017926
